"caseid","xsa","xsb","xsb2","xsbc","xsbc2","xsc","za","zb","zc","zd","ze","zf","zg","school"
743,4.0,38.0,366.0,54.0,734.0,11.289781913656018,1.0,9.349792690263811,9.903487552536127,1.0,0.740464448928833,2.0,2.0,1.0
744,4.0,22.0,126.0,6.0,14.0,11.156250521031495,1.0,9.36812793453158,9.769956159911606,2.0,-0.447036027908325,3.0,2.0,0.0
745,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.355259429552722,10.404262825999005,2.0,-2.54227566719055,3.0,3.0,0.0
746,4.0,22.0,126.0,6.0,14.0,10.819778284410283,1.0,9.355259429552722,9.433483923290392,1.0,0.25467249751091,4.0,4.0,0.0
747,4.0,22.0,126.0,6.0,14.0,12.082774446446754,1.0,9.355259429552722,10.696480085326863,2.0,-0.285102397203445,4.0,7.0,0.0
748,4.0,22.0,126.0,6.0,14.0,12.144197251957559,1.0,9.361112772023803,10.757902890837668,2.0,-2.0410373210907,4.0,6.0,0.0
749,4.0,38.0,366.0,54.0,734.0,11.608235644774552,1.0,9.348727448905182,10.221941283654663,0.0,1.3420649766922,7.0,7.0,1.0
750,4.0,22.0,126.0,6.0,14.0,11.41329086290456,1.0,9.35312327065868,10.02699650178467,3.0,-0.550672173500061,3.0,2.0,0.0
751,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.348727448905182,9.998797754014872,5.0,-1.25018894672394,4.0,4.0,0.0
752,4.0,22.0,126.0,6.0,14.0,11.6747721834354,1.0,9.36812793453158,10.288477822315508,4.0,-1.6369514465332,4.0,4.0,0.0
753,4.0,22.0,126.0,6.0,14.0,11.6747721834354,1.0,9.348727448905182,10.288477822315508,4.0,0.0766627788543701,4.0,4.0,0.0
754,4.0,38.0,366.0,54.0,734.0,10.821377009011293,1.0,9.349792690263811,9.435082647891402,1.0,0.111013002693653,4.0,7.0,1.0
755,4.0,22.0,126.0,6.0,14.0,11.931635787280065,1.0,9.369876784382777,10.545341426160176,1.0,0.987811744213104,4.0,4.0,0.0
756,4.0,38.0,366.0,54.0,734.0,11.863216098885156,1.0,9.304258995460495,10.476921737765265,3.0,0.959547281265259,4.0,4.0,1.0
757,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.318561472695668,10.404262825999005,6.0,-0.306346297264099,4.0,4.0,0.0
758,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.290980533986627,10.46310334047155,2.0,-1.86693167686462,6.0,4.0,0.0
759,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.2883098011582,10.308952660644293,2.0,0.19602558016777,6.0,6.0,0.0
760,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.289448122120055,10.126631103850338,2.0,0.604845464229584,7.0,7.0,1.0
761,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.311636408631308,10.596634733096073,3.0,-1.28380286693573,8.0,8.0,0.0
762,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.290980533986627,10.596634733096073,3.0,-0.514354526996613,7.0,7.0,0.0
763,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.361230669013828,9.998797754014872,5.0,-1.27969110012054,2.0,3.0,0.0
764,4.0,22.0,126.0,6.0,14.0,11.079060885283806,1.0,9.43809969520805,9.692766524163915,6.0,-1.44030463695526,3.0,3.0,0.0
765,4.0,22.0,126.0,6.0,14.0,11.14764215473992,1.0,9.439897988157743,9.761347793620029,3.0,-2.19107532501221,4.0,6.0,0.0
766,4.0,22.0,126.0,6.0,14.0,10.849880621230746,1.0,9.512467462407862,9.463586260110855,6.0,-1.28525197505951,3.0,2.0,0.0
767,4.0,22.0,126.0,6.0,14.0,11.661345461867171,1.0,9.439897988157743,10.27505110074728,4.0,0.956366062164307,7.0,6.0,0.0
768,4.0,22.0,126.0,6.0,14.0,11.551175352577857,1.0,9.497127355885889,10.164880991457967,4.0,0.767328560352325,4.0,3.0,0.0
769,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.419856297945032,10.237144816183726,5.0,-0.540236234664917,4.0,4.0,0.0
770,4.0,22.0,126.0,6.0,14.0,11.52089362705056,1.0,9.308082963700928,10.13459926593067,4.0,-1.50969958305359,4.0,4.0,0.0
771,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.433732419939398,10.596634733096073,2.0,0.36996978521347,8.0,7.0,1.0
772,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.512467462407862,10.237144816183726,3.0,0.154486939311028,4.0,4.0,0.0
773,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.438839932723974,10.596634733096073,3.0,0.418553024530411,4.0,4.0,1.0
774,4.0,38.0,366.0,54.0,734.0,11.853955806323775,1.0,9.433732419939398,10.467661445203886,1.0,-0.0353224612772465,5.0,7.0,1.0
775,4.0,38.0,366.0,54.0,734.0,11.813351499960818,1.0,9.438839932723974,10.427057138840928,1.0,-0.639106869697571,4.0,7.0,1.0
776,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.43809969520805,10.506681238588412,2.0,0.233891218900681,6.0,7.0,1.0
777,4.0,38.0,366.0,54.0,734.0,12.16525064107581,1.0,9.406476060871992,10.778956279955919,3.0,0.237461969256401,4.0,4.0,1.0
778,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.407076401260838,9.998797754014872,2.0,-0.0568086914718151,2.0,3.0,0.0
779,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.390550543822464,9.998797754014872,2.0,-1.61065697669983,2.0,2.0,0.0
780,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.481985922768157,9.998797754014872,3.0,0.906903743743896,4.0,4.0,0.0
781,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.407076401260838,10.308952660644293,3.0,-1.50501108169556,3.0,4.0,0.0
782,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.424979340991213,10.308952660644293,3.0,1.11224055290222,6.0,3.0,0.0
783,4.0,38.0,366.0,54.0,734.0,11.572033425331465,1.0,9.36671485337991,10.185739064211575,4.0,1.02494180202484,3.0,4.0,1.0
784,4.0,22.0,126.0,6.0,14.0,12.206072645530174,1.0,9.415685288370376,10.819778284410283,3.0,-0.294964581727982,4.0,4.0,0.0
785,4.0,22.0,126.0,6.0,14.0,11.781424712172363,1.0,9.415685288370376,10.395130351052472,4.0,0.815751492977142,4.0,4.0,0.0
786,4.0,22.0,126.0,6.0,14.0,11.473279910302834,1.0,9.424979340991213,10.086985549182943,3.0,-1.06844770908356,4.0,2.0,0.0
787,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.398464464088555,10.23995977212744,3.0,0.0329281836748123,3.0,3.0,0.0
788,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.407076401260838,10.126631103850338,2.0,0.246129795908928,4.0,4.0,1.0
789,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.390550543822464,10.126631103850338,2.0,-0.082588791847229,4.0,4.0,1.0
790,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.415685288370376,10.237144816183726,3.0,0.0781613364815712,4.0,4.0,0.0
791,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.481985922768157,10.308952660644293,6.0,-1.58697462081909,4.0,8.0,0.0
792,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.407076401260838,10.126631103850338,0.0,0.7315673828125,7.0,2.0,1.0
793,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.448219217361684,10.237144816183726,5.0,0.0708945766091347,4.0,4.0,1.0
794,4.0,22.0,126.0,6.0,14.0,11.184421404620931,1.0,9.386908739480539,9.79812704350104,5.0,-0.206044793128967,6.0,6.0,0.0
795,4.0,38.0,366.0,54.0,734.0,11.472103460515864,1.0,9.402924960921098,10.085809099395973,3.0,1.24713516235352,4.0,4.0,1.0
796,4.0,38.0,366.0,54.0,734.0,11.472103460515864,1.0,9.391499586303908,10.085809099395973,3.0,1.07158124446869,4.0,4.0,1.0
797,4.0,38.0,366.0,54.0,734.0,11.091026063777418,1.0,9.496626528187234,9.704731702657527,3.0,0.860571503639221,2.0,2.0,1.0
798,4.0,22.0,126.0,6.0,14.0,11.407564949312402,1.0,9.424979340991213,10.021270588192511,2.0,0.303329199552536,4.0,4.0,0.0
799,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.431224144013772,10.203592162647103,4.0,1.38904333114624,6.0,7.0,1.0
800,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.407076401260838,10.203592162647103,4.0,1.31851577758789,6.0,7.0,1.0
801,4.0,22.0,126.0,6.0,14.0,10.93310697397476,1.0,9.31183489303126,9.54681261285487,4.0,-2.80458617210388,2.0,4.0,0.0
802,4.0,22.0,126.0,6.0,14.0,11.661345461867171,1.0,9.303449248966647,10.27505110074728,3.0,-1.08910024166107,2.0,2.0,0.0
803,4.0,22.0,126.0,6.0,14.0,11.289781913656018,1.0,9.300422813110352,9.903487552536127,3.0,-2.2484495639801,1.0,1.0,0.0
804,4.0,22.0,126.0,6.0,14.0,11.019808759806674,1.0,9.31183489303126,9.633514398686783,10.0,-0.397819072008133,1.0,2.0,0.0
805,4.0,22.0,126.0,6.0,14.0,12.089538839989665,1.0,9.303449248966647,10.703244478869774,1.0,-0.505255520343781,4.0,4.0,0.0
806,4.0,22.0,126.0,6.0,14.0,11.801676964122525,1.0,9.33588051073004,10.415382603002634,2.0,-0.388983547687531,4.0,2.0,0.0
807,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.351696457233258,10.165851826173565,2.0,0.139320656657219,1.0,1.0,0.0
808,4.0,38.0,366.0,54.0,734.0,10.9041194433625,1.0,9.354004256401069,9.51782508224261,5.0,1.6169523000717199,4.0,1.0,1.0
809,4.0,22.0,126.0,6.0,14.0,11.243737988885524,1.0,9.351696457233258,9.857443627765635,2.0,0.57781845331192,4.0,2.0,0.0
810,4.0,22.0,126.0,6.0,14.0,11.82627530647876,1.0,9.361723520123862,10.439980945358869,11.0,0.526320993900299,2.0,2.0,0.0
811,4.0,38.0,366.0,54.0,734.0,11.385092115134762,1.0,9.358305116996803,9.998797754014872,2.0,0.94127345085144,4.0,2.0,1.0
812,4.0,22.0,126.0,6.0,14.0,11.019808759806674,1.0,9.33588051073004,9.633514398686783,3.0,-3.22647523880005,2.0,1.0,0.0
813,4.0,22.0,126.0,6.0,14.0,11.527222774935817,1.0,9.361723520123862,10.140928413815926,5.0,0.205058559775352,3.0,2.0,0.0
814,4.0,22.0,126.0,6.0,14.0,11.759785557802916,1.0,9.33588051073004,10.373491196683027,3.0,-0.225528061389923,3.0,4.0,0.0
815,4.0,22.0,126.0,6.0,14.0,11.06663837724297,1.0,9.32597972863454,9.68034401612308,0.0,-1.48495042324066,4.0,2.0,0.0
816,4.0,22.0,126.0,6.0,14.0,12.122691015859072,1.0,9.358305116996803,10.736396654739181,1.0,-0.97490781545639,4.0,3.0,0.0
817,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.361723520123862,10.237144816183726,3.0,1.07394182682037,4.0,4.0,0.0
818,4.0,38.0,366.0,54.0,734.0,11.552146187293456,1.0,9.43135804709008,10.165851826173565,1.0,0.797137975692749,4.0,7.0,1.0
819,4.0,38.0,366.0,54.0,734.0,12.206072645530174,1.0,9.392537026887677,10.819778284410283,2.0,0.629897236824036,4.0,8.0,1.0
820,4.0,38.0,366.0,54.0,734.0,10.860536266261654,1.0,9.419713823685859,9.474241905141763,1.0,0.223052203655243,6.0,6.0,1.0
821,4.0,22.0,126.0,6.0,14.0,11.642127497824395,1.0,9.337353558450395,10.255833136704506,4.0,-1.19246709346771,3.0,2.0,0.0
822,4.0,22.0,126.0,6.0,14.0,11.238488606720122,1.0,9.353501025102444,9.85219424560023,1.0,-3.03531980514526,3.0,2.0,0.0
823,4.0,38.0,366.0,54.0,734.0,10.866661872129123,1.0,9.398796843910318,9.480367511009232,1.0,1.34996151924133,8.0,8.0,1.0
824,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.335798757134832,10.596634733096073,3.0,0.028371661901474,3.0,4.0,0.0
825,4.0,22.0,126.0,6.0,14.0,11.93426390721619,1.0,9.353501025102444,10.547969546096299,2.0,-2.50524306297302,3.0,3.0,0.0
826,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.353501025102444,10.46310334047155,4.0,0.933637499809265,6.0,4.0,1.0
827,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.347092567469815,10.237144816183726,2.0,0.362627416849136,4.0,4.0,0.0
828,4.0,38.0,366.0,54.0,734.0,11.184421404620931,1.0,9.398796843910318,9.79812704350104,2.0,0.862775206565857,4.0,6.0,1.0
829,4.0,22.0,126.0,6.0,14.0,11.711776308081387,1.0,9.36282795599172,10.325481946961496,1.0,0.302262097597122,6.0,8.0,0.0
830,4.0,22.0,126.0,6.0,14.0,12.301382825334498,1.0,9.323265404750837,10.915088464214607,2.0,0.682289063930511,8.0,3.0,0.0
831,4.0,22.0,126.0,6.0,14.0,11.338572089178717,1.0,9.30885631140654,9.952277728058826,1.0,-0.564848601818085,4.0,3.0,0.0
832,4.0,22.0,126.0,6.0,14.0,11.502066741688349,1.0,9.432916648067044,10.115772380568458,4.0,0.483671754598618,4.0,3.0,0.0
833,4.0,22.0,126.0,6.0,14.0,11.048792554512172,1.0,9.391261931360509,9.662498193392281,3.0,-0.734059870243073,4.0,4.0,0.0
834,4.0,22.0,126.0,6.0,14.0,11.002099841204238,1.0,9.398583285250186,9.615805480084347,2.0,-0.429393589496613,4.0,4.0,0.0
835,4.0,22.0,126.0,6.0,14.0,11.38550108190886,1.0,9.300630472241854,9.999206720788969,1.0,0.664661288261414,5.0,4.0,0.0
836,4.0,22.0,126.0,6.0,14.0,11.086441007460946,1.0,9.555547116366961,9.700146646341056,4.0,-0.812040090560913,3.0,3.0,0.0
837,4.0,22.0,126.0,6.0,14.0,10.93310697397476,1.0,9.351696457233258,9.54681261285487,1.0,-0.584702551364899,4.0,4.0,0.0
838,4.0,22.0,126.0,6.0,14.0,11.034631569530058,1.0,9.348570953835903,9.648337208410167,2.0,-1.98088574409485,3.0,1.0,0.0
839,4.0,22.0,126.0,6.0,14.0,11.121599923010969,1.0,9.457850139920394,9.735305561891078,3.0,-0.334840714931488,4.0,3.0,0.0
840,4.0,22.0,126.0,6.0,14.0,11.088094034546117,1.0,9.46178882556455,9.701799673426226,3.0,0.231457531452179,4.0,4.0,0.0
841,4.0,22.0,126.0,6.0,14.0,11.0540595695721,1.0,9.39612674995801,9.66776520845221,2.0,0.309906363487244,2.0,4.0,0.0
842,4.0,22.0,126.0,6.0,14.0,11.572033425331465,1.0,9.4904913551152,10.185739064211575,10.0,-2.42492985725403,3.0,4.0,0.0
843,4.0,22.0,126.0,6.0,14.0,11.079060885283806,1.0,9.391187504929443,9.692766524163915,5.0,0.63047069311142,4.0,2.0,0.0
844,4.0,38.0,366.0,54.0,734.0,11.115428530768716,1.0,9.392642758242507,9.729134169648825,2.0,0.852013409137726,4.0,4.0,1.0
845,4.0,22.0,126.0,6.0,14.0,11.002099841204238,1.0,9.459723431360507,9.615805480084347,2.0,0.29331049323082,7.0,4.0,0.0
846,4.0,22.0,126.0,6.0,14.0,11.06663837724297,1.0,9.543866383312588,9.68034401612308,2.0,0.71227490901947,4.0,3.0,0.0
847,4.0,38.0,366.0,54.0,734.0,11.271108648147484,1.0,9.503505185022751,9.884814287027595,4.0,-0.13307549059391,4.0,4.0,1.0
848,4.0,22.0,126.0,6.0,14.0,10.862837779351617,1.0,9.45625130880646,9.476543418231726,2.0,1.11661684513092,2.0,4.0,0.0
849,4.0,22.0,126.0,6.0,14.0,11.002099841204238,1.0,9.352553715048998,9.615805480084347,1.0,-0.189747974276543,4.0,4.0,0.0
850,4.0,22.0,126.0,6.0,14.0,11.040679332959263,1.0,9.41650461152553,9.654384971839372,2.0,0.312467336654663,4.0,4.0,0.0
851,4.0,22.0,126.0,6.0,14.0,11.06663837724297,1.0,9.45110376669207,9.68034401612308,6.0,-0.021713038906455,4.0,4.0,0.0
852,4.0,22.0,126.0,6.0,14.0,11.267024917996675,1.0,9.409084668550074,9.880730556876784,4.0,-0.275570154190063,4.0,4.0,0.0
853,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.603507682477401,10.237144816183726,3.0,0.311070770025253,4.0,4.0,0.0
854,4.0,22.0,126.0,6.0,14.0,11.514124753927984,1.0,9.22916391148835,10.127830392808093,2.0,-2.57217645645142,1.0,1.0,0.0
855,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.400179440095826,10.434115831647542,1.0,0.326832145452499,4.0,4.0,1.0
856,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.400179440095826,10.308952660644293,3.0,-1.07880616188049,3.0,4.0,0.0
857,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.432942972139722,10.23995977212744,2.0,-0.764373362064362,4.0,2.0,0.0
858,4.0,38.0,366.0,54.0,734.0,11.62625413324733,1.0,9.431423403152493,10.23995977212744,2.0,0.03377990052104,4.0,2.0,1.0
859,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.377404447244901,10.308952660644293,1.0,0.324911266565323,4.0,4.0,1.0
860,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.454470467252403,10.596634733096073,3.0,0.087505467236042,6.0,8.0,1.0
861,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.422696335005869,10.596634733096073,3.0,-0.888984858989716,4.0,8.0,0.0
862,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.350000688451274,10.165851826173565,3.0,0.509858369827271,8.0,8.0,0.0
863,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.32505094071089,10.23995977212744,2.0,0.0740230903029442,4.0,4.0,0.0
864,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.32505094071089,10.126631103850338,2.0,-0.781084358692169,4.0,5.0,0.0
865,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.446599465452849,10.085809099395973,0.0,0.347025871276855,4.0,3.0,0.0
866,4.0,22.0,126.0,6.0,14.0,11.838262412535114,1.0,9.315842002849164,10.451968051415223,2.0,-0.684551119804382,6.0,6.0,0.0
867,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.279630834972075,10.308952660644293,2.0,-0.126034244894981,6.0,6.0,1.0
868,4.0,38.0,366.0,54.0,734.0,11.385092115134762,1.0,9.290980533986627,9.998797754014872,0.0,1.2985600233078,6.0,6.0,1.0
869,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.450103304322248,10.237144816183726,4.0,-0.549063920974731,4.0,4.0,0.0
870,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.43844320527662,10.46310334047155,6.0,0.533232629299164,4.0,4.0,0.0
871,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.424591953274467,10.46310334047155,6.0,0.727692604064941,4.0,4.0,0.0
872,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.360281626856592,10.714417768752456,3.0,-0.404593974351883,7.0,8.0,0.0
873,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.449394638698223,10.506681238588412,1.0,1.29610753059387,6.0,7.0,1.0
874,4.0,38.0,366.0,54.0,734.0,10.9041194433625,1.0,9.449456491892688,9.51782508224261,2.0,1.30650758743286,7.0,8.0,1.0
875,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.434459437616944,10.165851826173565,3.0,-0.304283261299133,4.0,4.0,0.0
876,4.0,38.0,366.0,54.0,734.0,12.100712129872347,1.0,9.42612248311025,10.714417768752456,1.0,0.647726893424988,4.0,4.0,1.0
877,4.0,38.0,366.0,54.0,734.0,12.542544882151386,1.0,9.379468604397836,11.156250521031495,1.0,0.671958744525909,4.0,4.0,1.0
878,4.0,22.0,126.0,6.0,14.0,11.985425972036312,1.0,9.389916488914539,10.599131610916421,2.0,0.0823072865605354,4.0,6.0,0.0
879,4.0,38.0,366.0,54.0,734.0,11.728036813823486,1.0,9.288643105608141,10.341742452703595,1.0,0.471948236227036,3.0,5.0,1.0
880,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.398612071795585,10.126631103850338,3.0,0.172106087207794,3.0,3.0,0.0
881,4.0,38.0,366.0,54.0,734.0,11.678439919611774,1.0,9.317529347287975,10.292145558491884,1.0,-0.810330450534821,4.0,4.0,1.0
882,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.400464739334911,10.596634733096073,1.0,1.35136389732361,7.0,8.0,1.0
883,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.38034106258595,10.596634733096073,0.0,-0.120493471622467,4.0,3.0,0.0
884,4.0,38.0,366.0,54.0,734.0,10.940224434949782,1.0,9.394175699060204,9.553930073829891,2.0,1.3572859764099099,4.0,4.0,1.0
885,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.305338650288178,10.126631103850338,2.0,0.585949599742889,8.0,8.0,1.0
886,4.0,38.0,366.0,54.0,734.0,12.014998352667256,1.0,9.287931456170766,10.628703991547365,2.0,0.219733834266663,8.0,8.0,1.0
887,4.0,22.0,126.0,6.0,14.0,11.813351499960818,1.0,9.403974011636445,10.427057138840928,2.0,0.93198698759079,4.0,7.0,0.0
888,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.39890052104311,10.308952660644293,1.0,-0.18944525718689,4.0,4.0,0.0
889,4.0,22.0,126.0,6.0,14.0,11.00794938571386,1.0,9.46178882556455,9.62165502459397,5.0,-0.205311551690102,4.0,4.0,0.0
890,4.0,22.0,126.0,6.0,14.0,11.338572089178717,1.0,9.406184361727933,9.952277728058826,1.0,0.0950602293014526,4.0,4.0,0.0
891,4.0,22.0,126.0,6.0,14.0,11.264464099558431,1.0,9.419856297945032,9.878169738438542,5.0,0.0229641534388065,4.0,2.0,0.0
892,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.433732419939398,10.203592162647103,3.0,1.34346270561218,5.0,6.0,1.0
893,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.43809969520805,10.203592162647103,3.0,-0.154996514320374,5.0,6.0,1.0
894,4.0,22.0,126.0,6.0,14.0,11.33723787200137,1.0,9.438839932723974,9.95094351088148,5.0,-0.416633635759354,4.0,3.0,0.0
895,4.0,22.0,126.0,6.0,14.0,11.972878767995535,1.0,9.254942731834369,10.586584406875645,2.0,-0.409075975418091,4.0,4.0,0.0
896,4.0,38.0,366.0,54.0,734.0,11.586175947981367,1.0,9.43809969520805,10.199881586861476,3.0,-0.275683224201202,4.0,4.0,1.0
897,4.0,38.0,366.0,54.0,734.0,11.877568552067185,1.0,9.32597972863454,10.491274190947294,1.0,0.484524250030518,7.0,6.0,1.0
898,4.0,38.0,366.0,54.0,734.0,10.69194491425505,1.0,9.361723520123862,9.305650553135159,5.0,0.216993764042854,6.0,7.0,1.0
